episode,step,episode_step,timestamp,battery_level,battery_voltage_V,solar_input_W,wind_input_W,cpu_usage,memory_usage,signal_quality,queue_size,temperature_C,humidity_pct,pressure_hPa,cloud_cover,action,action_name,reward,cumulative_ep_reward,next_battery,next_queue_size,energy_consumed_mJ,energy_harvested_mJ,net_energy_mJ,tx_success,packets_sent,latency_ms,packet_loss,done
3,106,16,2026-01-15 06:52:30,0.32062,3.3864,0.2501,1.5672,0.0898,0.2142,0.5666,13,8.52,84.82,1010.66,0.9454,1,SLEEP_LIGHT,-0.110365,-6.18322,0.31566,14,95.43,6.038,-89.392,0,0,0.0,0,0
3,107,17,2026-01-15 06:53:00,0.31566,3.3721,0.239,2.5179,0.5722,0.4519,0.5451,14,10.72,83.91,1010.78,0.9087,4,TX_MED,-1.06655,-7.24977,0.26997,15,830.452,7.997,-822.454,0,0,0.0,1,0
3,108,18,2026-01-15 06:53:30,0.26997,3.3208,0.2409,1.5599,0.5352,0.413,0.4495,15,10.56,78.42,1011.41,0.9179,4,TX_MED,-1.019351,-8.26912,0.22803,17,760.364,5.601,-754.763,0,0,0.0,1,0
3,109,19,2026-01-15 06:54:00,0.22803,3.271,0.2309,2.1749,0.0937,0.1907,0.4479,17,7.93,78.08,1010.84,0.904,1,SLEEP_LIGHT,-0.062522,-8.33164,0.22363,19,86.708,7.355,-79.352,0,0,0.0,0,0
3,110,20,2026-01-15 06:54:30,0.22363,3.2628,0.2027,2.1072,0.5522,0.4437,0.5926,19,9.73,81.33,1010.76,0.9171,4,TX_MED,-0.681964,-9.01361,0.17734,17,839.646,6.573,-833.073,1,3,44.24,0,0
3,111,21,2026-01-15 06:55:00,0.17734,3.1988,0.2334,1.9494,0.4163,0.3044,0.5617,17,9.82,78.93,1010.64,0.8882,3,TX_LOW,-0.413088,-9.42669,0.13756,14,722.697,6.656,-716.041,1,5,30.27,0,0
3,112,22,2026-01-15 06:55:30,0.13756,3.1707,0.1649,1.6348,0.4276,0.3768,0.6376,14,9.55,77.43,1010.55,0.9139,3,TX_LOW,-0.384064,-9.81076,0.09958,11,689.082,5.451,-683.631,1,7,36.15,0,0
3,113,23,2026-01-15 06:56:00,0.09958,3.1306,0.246,1.9393,0.3479,0.2685,0.5999,11,10.33,81.09,1010.52,0.8908,3,TX_LOW,-0.610559,-10.42132,0.06361,6,654.253,6.631,-647.622,1,5,38.13,0,0
3,114,24,2026-01-15 06:56:30,0.06361,3.0708,0.213,1.4956,0.0704,0.1278,0.5704,6,8.77,85.23,1010.25,0.9037,0,SLEEP_DEEP,-0.375604,-10.79692,0.06169,8,39.844,5.356,-34.488,0,0,0.0,0,0
3,115,25,2026-01-15 06:57:00,0.06169,3.0826,0.2859,1.7888,0.0301,0.1842,0.6389,8,8.38,77.94,1009.75,0.8928,0,SLEEP_DEEP,-0.392784,-11.18971,0.05967,10,42.593,6.292,-36.301,0,0,0.0,0,0
3,116,26,2026-01-15 06:57:30,0.05967,3.0725,0.2547,1.9122,0.0307,0.1634,0.6037,10,8.88,78.48,1009.86,0.8946,0,SLEEP_DEEP,-0.4233,-11.61301,0.05775,12,41.116,6.588,-34.528,0,0,0.0,0,0
3,117,27,2026-01-15 06:58:00,0.05775,3.0772,0.3028,1.5288,0.5251,0.4046,0.3158,12,10.02,76.71,1010.37,0.8562,4,TX_MED,-3.0,-14.61301,0.0,0,917.686,6.188,-911.498,0,0,0.0,1,1
4,118,1,2026-01-15 06:58:30,0.75712,3.9081,0.3185,1.9273,0.4333,0.3808,0.6871,18,10.18,83.96,1010.5,0.8543,3,TX_LOW,-0.897579,-0.89758,0.71704,21,728.172,6.708,-721.464,0,0,0.0,1,0
4,119,2,2026-01-15 06:59:00,0.71704,3.8696,0.267,1.4929,0.4165,0.3017,0.6205,21,10.58,81.44,1010.53,0.8477,3,TX_LOW,-0.093699,-0.99128,0.68117,14,651.23,5.461,-645.769,1,7,45.22,0,0
4,120,3,2026-01-15 06:59:30,0.68117,3.8265,0.322,1.9038,0.3661,0.3731,0.6254,14,9.04,77.57,1010.52,0.854,3,TX_LOW,-0.295411,-1.28669,0.64732,11,616.132,6.822,-609.31,1,4,34.86,0,0
4,121,4,2026-01-15 07:00:00,0.64732,3.7837,0.3498,1.7139,0.3448,0.2934,0.7091,11,8.35,85.76,1010.51,0.8302,3,TX_LOW,-0.554295,-1.84098,0.6083,12,709.199,6.968,-702.231,1,2,29.33,0,0
4,122,5,2026-01-15 07:00:30,0.6083,3.7218,0.2768,1.1795,0.2511,0.2342,0.6603,12,9.1,72.0,1010.85,0.8518,2,ACTIVE_LOW,-0.3573,-2.19828,0.59078,14,320.739,5.237,-315.502,0,0,0.0,0,0
4,123,6,2026-01-15 07:01:00,0.59078,3.7082,0.3157,2.3551,0.3745,0.3493,0.5518,14,9.82,74.09,1010.99,0.8543,3,TX_LOW,-0.847121,-3.04541,0.55561,16,641.255,8.22,-633.035,0,0,0.0,1,0
4,124,7,2026-01-15 07:01:30,0.55561,3.6646,0.3249,1.5314,0.4679,0.4273,0.6314,16,10.56,77.23,1011.44,0.8506,3,TX_LOW,-0.999027,-4.04443,0.51578,21,723.349,6.549,-716.8,0,0,0.0,1,0
4,125,8,2026-01-15 07:02:00,0.51578,3.6181,0.4042,1.7396,0.4251,0.3648,0.6231,21,9.66,80.41,1011.29,0.8113,3,TX_LOW,-0.23351,-4.27794,0.47881,15,673.454,7.889,-665.565,1,6,31.73,0,0
4,126,9,2026-01-15 07:02:30,0.47881,3.5673,0.3989,2.0466,0.2396,0.3087,0.5896,15,9.25,78.44,1011.44,0.7873,2,ACTIVE_LOW,-0.36862,-4.64656,0.45955,17,354.398,7.784,-346.615,0,0,0.0,0,0
4,127,10,2026-01-15 07:03:00,0.45955,3.5514,0.3346,1.6514,0.2568,0.3119,0.7035,17,8.51,74.26,1011.4,0.779,2,ACTIVE_LOW,-0.354719,-5.00128,0.44096,17,341.608,6.955,-334.653,0,0,0.0,0,0
4,128,11,2026-01-15 07:03:30,0.44096,3.5339,0.476,1.6112,0.4291,0.3497,0.5907,17,10.23,70.75,1010.87,0.7546,3,TX_LOW,-0.838145,-5.83943,0.40658,17,627.144,8.28,-618.864,0,0,0.0,1,0
4,129,12,2026-01-15 07:04:00,0.40658,3.4894,0.4752,1.9775,0.4096,0.4023,0.6154,17,9.92,74.53,1010.55,0.7452,3,TX_LOW,-0.907838,-6.74726,0.37002,24,666.733,8.675,-658.058,0,0,0.0,1,0
4,130,13,2026-01-15 07:04:30,0.37002,3.443,0.4364,1.8696,0.7401,0.5639,0.6479,24,11.27,75.12,1010.74,0.7572,5,TX_HIGH,-0.004357,-6.75162,0.30102,16,1250.243,8.234,-1242.01,1,16,29.59,0,0
4,131,14,2026-01-15 07:05:00,0.30102,3.3555,0.5893,1.6441,0.3452,0.3738,0.7188,16,9.57,68.88,1010.55,0.7427,3,TX_LOW,-0.972425,-7.72405,0.26269,27,698.239,8.337,-689.902,0,0,0.0,1,0
4,132,15,2026-01-15 07:05:30,0.26269,3.3047,0.3565,1.4847,0.7368,0.5376,0.6201,27,10.78,72.41,1010.7,0.7576,4,TX_MED,0.077931,-7.64612,0.21731,19,823.3,6.401,-816.9,1,12,46.2,0,0
4,133,16,2026-01-15 07:06:00,0.21731,3.2516,0.4332,2.1491,0.2631,0.295,0.6186,19,8.61,77.47,1011.05,0.8032,2,ACTIVE_LOW,-0.32884,-7.97496,0.19844,24,348.007,8.406,-339.601,0,0,0.0,0,0
4,134,17,2026-01-15 07:06:30,0.19844,3.2378,0.4184,1.8338,0.3957,0.3806,0.5714,24,9.48,78.41,1011.37,0.7868,3,TX_LOW,-0.184155,-8.15911,0.16394,20,628.823,7.816,-621.007,1,7,45.63,0,0
4,135,18,2026-01-15 07:07:00,0.16394,3.1989,0.4808,1.6657,0.1103,0.1953,0.4583,20,8.07,75.14,1011.26,0.7712,0,SLEEP_DEEP,-0.039304,-8.19841,0.16228,23,38.115,8.158,-29.957,0,0,0.0,0,0
4,136,19,2026-01-15 07:07:30,0.16228,3.1934,0.3861,1.9183,0.5757,0.4508,0.5884,23,10.63,78.09,1011.09,0.7831,4,TX_MED,-1.180703,-9.37912,0.11726,25,817.715,7.347,-810.367,0,0,0.0,1,0
4,137,20,2026-01-15 07:08:00,0.11726,3.1542,0.4299,1.3934,0.4131,0.4081,0.6208,25,10.12,76.01,1010.88,0.8066,3,TX_LOW,-0.577264,-9.95638,0.0808,22,662.954,6.725,-656.229,1,5,35.67,0,0
4,138,21,2026-01-15 07:08:30,0.0808,3.0947,0.4152,1.8191,0.3854,0.3881,0.6398,22,9.39,76.82,1011.1,0.7778,3,TX_LOW,-2.659731,-12.61611,0.0489,21,581.704,7.501,-574.203,1,2,27.38,0,0
4,139,22,2026-01-15 07:09:00,0.0489,3.0546,0.4136,1.375,0.0629,0.2294,0.5837,21,8.45,70.34,1011.17,0.7812,0,SLEEP_DEEP,-2.264575,-14.88069,0.04712,24,39.012,6.969,-32.042,0,0,0.0,0,0
4,140,23,2026-01-15 07:09:30,0.04712,3.0537,0.4226,1.4505,0.1421,0.2997,0.5731,24,8.32,77.23,1010.83,0.7474,0,SLEEP_DEEP,-2.229237,-17.10992,0.04563,26,33.921,7.065,-26.856,0,0,0.0,0,0
4,141,24,2026-01-15 07:10:00,0.04563,3.0495,0.4731,1.9511,0.0498,0.3026,0.5648,26,8.19,75.54,1010.49,0.7498,0,SLEEP_DEEP,-2.22696,-19.33688,0.04392,26,39.318,8.657,-30.661,0,0,0.0,0,0
4,142,25,2026-01-15 07:10:30,0.04392,3.0452,0.5811,2.2037,0.1191,0.3552,0.6556,26,8.68,74.99,1010.51,0.7452,0,SLEEP_DEEP,-2.234849,-21.57173,0.04213,28,42.493,10.17,-32.323,0,0,0.0,0,0
4,143,26,2026-01-15 07:11:00,0.04213,3.0577,0.4655,1.3772,0.1223,0.2015,0.7469,28,8.76,70.21,1010.43,0.7617,0,SLEEP_DEEP,-2.248321,-23.82006,0.04021,30,41.734,7.18,-34.554,0,0,0.0,0,0
4,144,27,2026-01-15 07:11:30,0.04021,3.0495,0.4762,2.0374,0.1031,0.3102,0.7502,30,8.52,79.49,1010.71,0.7888,0,SLEEP_DEEP,-2.26052,-26.08058,0.03838,31,42.166,9.223,-32.942,0,0,0.0,0,0
4,145,28,2026-01-15 07:12:00,0.03838,3.0491,0.4615,1.899,0.0912,0.2866,0.7411,31,7.86,72.29,1011.19,0.7859,0,SLEEP_DEEP,-2.204456,-28.28503,0.03686,34,35.35,7.999,-27.351,0,0,0.0,0,0
4,146,29,2026-01-15 07:12:30,0.03686,3.0383,0.4702,2.1112,0.114,0.2813,0.7829,34,9.25,74.49,1010.77,0.7559,0,SLEEP_DEEP,-2.228298,-30.51333,0.03505,35,41.525,8.985,-32.54,0,0,0.0,0,0
4,147,30,2026-01-15 07:13:00,0.03505,3.0269,0.368,1.9817,0.6465,0.5033,0.8092,35,11.34,75.09,1010.4,0.7776,4,TX_MED,-2.471379,-32.98471,0.0,0,868.537,7.509,-861.028,1,8,22.93,0,1
5,148,1,2026-01-15 07:13:30,0.95434,4.1569,0.378,1.9272,0.3597,0.4096,0.7785,7,9.59,84.8,1010.45,0.7895,3,TX_LOW,-0.119565,-0.11957,0.91866,2,649.86,7.639,-642.221,1,7,38.16,0,0
5,149,2,2026-01-15 07:14:00,0.91866,4.1186,0.3497,2.1555,0.038,0.1582,0.7398,2,8.38,80.4,1010.46,0.8064,1,SLEEP_LIGHT,-0.030471,-0.15004,0.91456,5,82.086,8.291,-73.794,0,0,0.0,0,0
5,150,3,2026-01-15 07:14:30,0.91456,4.1089,0.5118,1.9211,0.3456,0.2846,0.709,5,9.0,79.45,1010.46,0.7885,3,TX_LOW,-0.926636,-1.07667,0.87445,6,730.377,8.434,-721.944,0,0,0.0,1,0
5,151,4,2026-01-15 07:15:00,0.87445,4.0339,0.4671,1.943,0.3683,0.2657,0.6855,6,10.06,78.64,1010.52,0.8063,3,TX_LOW,-0.865495,-1.94217,0.83722,10,678.446,8.227,-670.219,0,0,0.0,1,0
5,152,5,2026-01-15 07:15:30,0.83722,3.9962,0.3447,1.9941,0.01,0.1116,0.7104,10,8.34,76.11,1010.1,0.8463,0,SLEEP_DEEP,0.01222,-1.92995,0.83555,12,37.215,7.25,-29.965,0,0,0.0,0,0
5,153,6,2026-01-15 07:16:00,0.83555,4.0101,0.3546,1.6546,0.0991,0.2304,0.7072,12,8.66,75.7,1009.72,0.8456,1,SLEEP_LIGHT,-0.02329,-1.95324,0.83104,14,88.141,6.946,-81.195,0,0,0.0,0,0
5,154,7,2026-01-15 07:16:30,0.83104,4.0044,0.4556,1.894,0.3778,0.2825,0.7385,14,9.75,81.28,1009.99,0.8438,3,TX_LOW,-0.381399,-2.33464,0.79795,13,603.943,8.23,-595.712,1,3,26.8,0,0
5,155,8,2026-01-15 07:17:00,0.79795,3.9609,0.3567,1.7143,0.4067,0.3524,0.6382,13,10.28,79.09,1009.76,0.8701,3,TX_LOW,-0.252575,-2.58721,0.75889,7,710.255,7.257,-702.997,1,6,33.7,0,0
5,156,9,2026-01-15 07:17:30,0.75889,3.9093,0.3097,1.6749,0.4268,0.321,0.6469,7,9.83,82.52,1009.91,0.892,2,ACTIVE_LOW,-0.293536,-2.88075,0.74153,8,319.168,6.662,-312.506,0,0,0.0,0,0
5,157,10,2026-01-15 07:18:00,0.74153,3.9023,0.4042,1.8595,0.5349,0.3716,0.6269,8,10.45,78.56,1009.41,0.8708,4,TX_MED,-1.077327,-3.95808,0.6929,11,883.306,8.038,-875.269,0,0,0.0,1,0
5,158,11,2026-01-15 07:18:30,0.6929,3.8128,0.3953,1.8817,0.4003,0.3386,0.7519,11,9.81,79.76,1009.31,0.8901,3,TX_LOW,-0.189161,-4.14724,0.65633,7,666.073,7.785,-658.287,1,6,38.15,0,0
5,159,12,2026-01-15 07:19:00,0.65633,3.7794,0.3107,1.769,0.4203,0.2685,0.6762,7,9.24,85.16,1009.27,0.9448,3,TX_LOW,-0.533909,-4.68115,0.61836,6,689.771,6.37,-683.401,1,2,37.72,0,0
5,160,13,2026-01-15 07:19:30,0.61836,3.7311,0.2757,2.0377,0.5301,0.3535,0.7757,6,9.72,77.31,1009.12,0.92,4,TX_MED,-0.346537,-5.02768,0.57673,3,756.267,6.893,-749.374,1,6,29.2,0,0
5,161,14,2026-01-15 07:20:00,0.57673,3.6895,0.3467,2.0794,0.0417,0.1381,0.602,3,8.13,83.93,1009.65,0.907,1,SLEEP_LIGHT,-0.079549,-5.10723,0.57226,8,87.831,7.399,-80.432,0,0,0.0,0,0
5,162,15,2026-01-15 07:20:30,0.57226,3.7058,0.3217,2.1582,0.3489,0.3371,0.6216,8,9.6,84.96,1009.31,0.9201,3,TX_LOW,-0.338241,-5.44547,0.53544,8,670.877,7.997,-662.881,1,5,37.96,0,0
5,163,16,2026-01-15 07:21:00,0.53544,3.6485,0.3348,1.4232,0.071,0.252,0.5959,8,8.11,78.43,1009.29,0.9116,1,SLEEP_LIGHT,-0.090771,-5.53624,0.53087,12,88.22,6.054,-82.166,0,0,0.0,0,0
5,164,17,2026-01-15 07:21:30,0.53087,3.6485,0.3195,1.8425,0.5486,0.3889,0.5375,12,10.09,76.25,1009.51,0.9179,4,TX_MED,-1.046341,-6.58259,0.48464,15,838.904,6.793,-832.112,0,0,0.0,1,0
5,165,18,2026-01-15 07:22:00,0.48464,3.5831,0.3543,1.7126,0.1787,0.2249,0.5701,15,8.87,86.12,1009.41,0.9113,2,ACTIVE_LOW,-0.314529,-6.89711,0.46761,15,313.897,7.226,-306.671,0,0,0.0,0,0
5,166,19,2026-01-15 07:22:30,0.46761,3.5657,0.3731,2.0573,0.3905,0.3491,0.5727,15,10.73,78.17,1009.04,0.9018,3,TX_LOW,-0.421251,-7.31837,0.43105,14,665.773,7.785,-657.988,1,4,45.55,0,0
5,167,20,2026-01-15 07:23:00,0.43105,3.5141,0.3559,2.0785,0.0772,0.2674,0.5539,14,8.68,81.36,1009.15,0.9189,1,SLEEP_LIGHT,-0.088283,-7.40665,0.42693,14,82.391,8.294,-74.098,0,0,0.0,0,0
5,168,21,2026-01-15 07:23:30,0.42693,3.5168,0.3319,1.9798,0.0986,0.1498,0.5029,14,8.88,81.15,1008.99,0.9408,1,SLEEP_LIGHT,-0.0925,-7.49915,0.42228,15,90.933,7.161,-83.772,0,0,0.0,0,0
5,169,22,2026-01-15 07:24:00,0.42228,3.5127,0.3881,1.8499,0.4288,0.412,0.6325,15,10.51,85.09,1009.03,0.9247,3,TX_LOW,-0.51918,-8.01833,0.38697,15,643.301,7.739,-635.562,1,2,29.92,0,0
5,170,23,2026-01-15 07:24:30,0.38697,3.4803,0.2956,1.9107,0.2187,0.2898,0.6213,15,8.86,78.87,1009.0,0.9446,2,ACTIVE_LOW,-0.35034,-8.36867,0.36767,15,354.329,6.873,-347.456,0,0,0.0,0,0
5,171,24,2026-01-15 07:25:00,0.36767,3.4452,0.3393,2.2793,0.411,0.3111,0.6533,15,9.81,82.88,1008.96,0.9094,3,TX_LOW,-0.934082,-9.30275,0.33007,15,685.2,8.436,-676.764,0,0,0.0,1,0
5,172,25,2026-01-15 07:25:30,0.33007,3.4027,0.3413,1.7446,0.3941,0.3727,0.6284,15,10.36,77.57,1009.28,0.9213,3,TX_LOW,-0.887797,-10.19055,0.29388,17,658.078,6.669,-651.409,0,0,0.0,1,0
5,173,26,2026-01-15 07:26:00,0.29388,3.3517,0.413,1.692,0.2647,0.2934,0.6232,17,8.69,82.17,1009.44,0.9009,2,ACTIVE_LOW,-0.332225,-10.52277,0.27584,17,332.399,7.71,-324.689,0,0,0.0,0,0
5,174,27,2026-01-15 07:26:30,0.27584,3.3304,0.3532,2.3645,0.4281,0.4272,0.8557,17,10.67,80.45,1009.85,0.9249,3,TX_LOW,-0.177765,-10.70054,0.24108,12,634.119,8.394,-625.725,1,6,20.34,0,0
5,175,28,2026-01-15 07:27:00,0.24108,3.2856,0.3122,1.6723,0.3623,0.3703,0.8579,12,9.43,79.0,1010.03,0.9252,3,TX_LOW,-0.566544,-11.26708,0.20154,12,718.042,6.289,-711.754,1,2,20.49,0,0
5,176,29,2026-01-15 07:27:30,0.20154,3.2408,0.3439,1.7152,0.3572,0.3851,0.7949,12,9.11,82.83,1010.28,0.9114,3,TX_LOW,-0.186521,-11.4536,0.16274,15,705.133,6.703,-698.431,1,7,20.92,0,0
5,177,30,2026-01-15 07:28:00,0.16274,3.2002,0.3194,1.6856,0.5751,0.3437,0.8061,15,11.21,86.22,1010.39,0.9023,4,TX_MED,0.12645,-11.32715,0.1171,17,828.228,6.826,-821.402,1,14,23.38,0,0
5,178,31,2026-01-15 07:28:30,0.1171,3.1385,0.5158,1.6964,0.3652,0.4135,0.7308,17,10.35,80.73,1010.22,0.8832,3,TX_LOW,-0.857631,-12.18478,0.07888,26,696.23,8.125,-688.105,1,2,26.76,0,0
5,179,32,2026-01-15 07:29:00,0.07888,3.0899,0.3711,1.7839,0.5755,0.5167,0.5835,26,10.48,78.98,1009.6,0.9056,4,TX_MED,-2.354408,-14.53919,0.03463,28,804.145,7.704,-796.44,1,9,44.12,0,0
5,180,33,2026-01-15 07:29:30,0.03463,3.0393,0.3637,1.8856,0.1623,0.3176,0.5914,28,8.62,81.44,1008.93,0.9248,0,SLEEP_DEEP,-2.241881,-16.78107,0.03295,39,37.444,7.233,-30.212,0,0,0.0,0,0
5,181,34,2026-01-15 07:30:00,0.03295,3.0415,0.4551,1.9306,0.123,0.3039,0.4929,39,9.02,85.8,1009.11,0.8919,0,SLEEP_DEEP,-2.425757,-19.20683,0.03124,53,38.874,8.144,-30.729,0,0,0.0,0,0
5,182,35,2026-01-15 07:30:30,0.03124,3.0371,0.5051,1.8045,0.1489,0.4281,0.4653,53,9.03,82.3,1009.09,0.8578,0,SLEEP_DEEP,-2.439817,-21.64665,0.02973,60,35.807,8.653,-27.154,0,0,0.0,0,0
5,183,36,2026-01-15 07:31:00,0.02973,3.0554,0.4491,2.3291,0.5454,0.5747,0.403,60,11.09,83.13,1008.59,0.8686,2,ACTIVE_LOW,-2.666684,-24.31333,0.0,0,300.176,8.623,-291.553,0,0,0.0,0,1
6,184,1,2026-01-15 07:31:30,0.76794,3.9276,0.4613,1.9314,0.1536,0.3046,0.4796,20,8.63,79.07,1008.5,0.8571,1,SLEEP_LIGHT,-0.045745,-0.04574,0.76345,31,89.346,8.702,-80.644,0,0,0.0,0,0
6,185,2,2026-01-15 07:32:00,0.76345,3.9105,0.447,1.9491,0.5718,0.4822,0.6114,31,10.07,80.38,1008.62,0.8616,4,TX_MED,0.305615,0.25987,0.71736,20,838.271,8.517,-829.754,1,14,28.87,0,0
6,186,3,2026-01-15 07:32:30,0.71736,3.8552,0.3908,1.6319,0.3783,0.383,0.6889,20,10.0,82.49,1009.09,0.8768,3,TX_LOW,-0.027204,0.23267,0.6802,13,675.945,7.05,-668.895,1,8,31.34,0,0
6,187,4,2026-01-15 07:33:00,0.6802,3.8191,0.4157,2.3336,0.4059,0.3555,0.6067,13,9.58,74.8,1009.52,0.895,3,TX_LOW,-0.093553,0.13911,0.64054,5,723.099,9.333,-713.766,1,8,34.12,0,0
6,188,5,2026-01-15 07:33:30,0.64054,3.7716,0.372,2.0436,0.3843,0.3308,0.5915,5,10.37,85.26,1010.04,0.9273,3,TX_LOW,-0.623996,-0.48488,0.59994,5,739.222,8.361,-730.861,1,2,44.24,0,0
6,189,6,2026-01-15 07:34:00,0.59994,3.7226,0.4158,2.0511,0.1014,0.1952,0.696,5,8.85,78.72,1009.77,0.8782,1,SLEEP_LIGHT,-0.094298,-0.57918,0.59537,7,90.618,8.38,-82.238,0,0,0.0,0,0
6,190,7,2026-01-15 07:34:30,0.59537,3.7141,0.4055,1.9223,0.2508,0.1484,0.731,7,9.22,81.42,1010.11,0.916,2,ACTIVE_LOW,-0.397237,-0.97642,0.57471,8,380.017,8.064,-371.953,0,0,0.0,0,0
6,191,8,2026-01-15 07:35:00,0.57471,3.6893,0.4155,2.0301,0.1898,0.2132,0.5991,8,9.48,80.15,1010.12,0.9327,2,ACTIVE_LOW,-0.311944,-1.28836,0.55772,15,314.49,8.665,-305.826,0,0,0.0,0,0
6,192,9,2026-01-15 07:35:30,0.55772,3.6488,0.3385,1.9725,0.5442,0.5257,0.674,15,11.56,81.3,1009.86,0.9311,4,TX_MED,-1.152569,-2.44093,0.50865,31,891.02,7.851,-883.17,0,0,0.0,1,0
6,193,10,2026-01-15 07:36:00,0.50865,3.6127,0.3528,2.0126,0.1117,0.243,0.6583,31,8.83,87.96,1009.72,0.9418,1,SLEEP_LIGHT,-0.063165,-2.5041,0.50432,47,85.666,7.717,-77.949,0,0,0.0,0,0
6,194,11,2026-01-15 07:36:30,0.50432,3.5981,0.369,2.0126,0.6737,0.5972,0.6144,47,11.68,84.92,1009.79,0.9265,4,TX_MED,-1.261052,-3.76515,0.45734,58,853.706,8.051,-845.655,0,0,0.0,1,0
6,195,12,2026-01-15 07:37:00,0.45734,3.5488,0.3503,1.8756,0.7037,0.6556,0.5708,58,10.49,84.5,1009.6,0.9588,4,TX_MED,-1.246535,-5.01168,0.41263,58,811.884,7.016,-804.868,0,0,0.0,1,0
6,196,13,2026-01-15 07:37:30,0.41263,3.4908,0.3224,1.9758,0.72,0.686,0.5925,58,11.83,82.97,1009.36,0.9762,4,TX_MED,0.037946,-4.97374,0.37107,49,755.474,7.458,-748.016,1,11,47.53,0,0
6,197,14,2026-01-15 07:38:00,0.37107,3.4385,0.2739,2.4206,0.6885,0.5918,0.7005,49,10.8,89.82,1009.41,1.0,4,TX_MED,-1.227968,-6.20171,0.32582,53,822.808,8.245,-814.563,0,0,0.0,1,0
6,198,15,2026-01-15 07:38:30,0.32582,3.3864,0.2334,1.6884,0.6798,0.6596,0.5801,53,11.79,85.05,1009.49,1.0,4,TX_MED,-0.330677,-6.53238,0.27754,45,874.642,5.731,-868.911,1,8,58.04,0,0
6,199,16,2026-01-15 07:39:00,0.27754,3.3244,0.261,2.013,0.6374,0.6172,0.7018,45,10.24,84.84,1009.47,1.0,4,TX_MED,-0.151854,-6.68424,0.23327,36,803.909,6.959,-796.95,1,9,23.48,0,0
6,200,17,2026-01-15 07:39:30,0.23327,3.278,0.3024,1.4681,0.6469,0.5256,0.6627,36,11.6,79.6,1009.22,0.9668,4,TX_MED,-1.270195,-7.95443,0.18857,38,810.418,5.817,-804.601,0,0,0.0,1,0
6,201,18,2026-01-15 07:40:00,0.18857,3.2309,0.3502,1.7984,0.1594,0.2897,0.7208,38,9.11,81.58,1009.57,0.9367,1,SLEEP_LIGHT,-0.242127,-8.19656,0.18443,39,81.265,6.818,-74.448,0,0,0.0,0,0
6,202,19,2026-01-15 07:40:30,0.18443,3.2219,0.3883,1.9678,0.7714,0.6195,0.7597,39,12.36,79.06,1009.72,0.9143,5,TX_HIGH,-1.979899,-10.17646,0.10966,40,1353.651,7.772,-1345.879,0,0,0.0,1,0
6,203,20,2026-01-15 07:41:00,0.10966,3.1406,0.4726,2.2137,0.4685,0.5021,0.7267,40,10.72,84.85,1009.72,0.9177,3,TX_LOW,-0.460699,-10.63716,0.07353,34,659.294,8.911,-650.383,1,7,22.01,0,0
6,204,21,2026-01-15 07:41:30,0.07353,3.0973,0.4435,2.1751,0.6141,0.5021,0.7301,34,11.94,84.69,1010.07,0.9239,4,TX_MED,-2.826117,-13.46328,0.02289,30,920.028,8.624,-911.403,1,4,29.44,0,0
6,205,22,2026-01-15 07:42:00,0.02289,3.0162,0.341,2.1884,0.1138,0.2748,0.7646,30,7.87,90.14,1009.81,0.922,0,SLEEP_DEEP,-2.238883,-15.70216,0.0212,32,38.287,7.83,-30.457,0,0,0.0,0,0
6,206,23,2026-01-15 07:42:30,0.0212,3.0227,0.4714,1.6779,0.4708,0.3975,0.7385,32,11.1,80.27,1010.1,0.8669,3,TX_LOW,-3.0,-18.70216,0.0,0,650.153,7.52,-642.633,0,0,0.0,1,1
7,207,1,2026-01-15 07:43:00,0.71506,3.8651,0.5087,1.7335,0.073,0.2109,0.6477,11,8.85,76.18,1010.1,0.8491,1,SLEEP_LIGHT,-0.050345,-0.05035,0.711,12,81.823,8.724,-73.099,0,0,0.0,0,0
7,208,2,2026-01-15 07:43:30,0.711,3.8466,0.471,1.5764,0.1719,0.2739,0.5863,12,9.05,78.14,1009.86,0.8712,2,ACTIVE_LOW,-0.241357,-0.2917,0.6951,13,294.158,8.105,-286.053,0,0,0.0,0,0
7,209,3,2026-01-15 07:44:00,0.6951,3.8318,0.4541,2.1312,0.3773,0.3447,0.7053,13,10.27,82.02,1009.96,0.8351,3,TX_LOW,-0.831758,-1.12346,0.66053,14,630.589,8.278,-622.311,0,0,0.0,1,0
7,210,4,2026-01-15 07:44:30,0.66053,3.8089,0.6603,1.5619,0.7028,0.4963,0.8488,14,11.64,81.6,1010.06,0.7931,5,TX_HIGH,-0.961132,-2.08459,0.5881,11,1312.495,8.789,-1303.706,1,5,17.14,0,0
7,211,5,2026-01-15 07:45:00,0.5881,3.7121,0.5391,1.7438,0.2016,0.2443,0.9232,11,10.09,79.17,1010.14,0.8034,2,ACTIVE_LOW,-0.319676,-2.40427,0.57066,11,322.827,8.882,-313.945,0,0,0.0,0,0
7,212,6,2026-01-15 07:45:30,0.57066,3.6881,0.6225,1.7099,0.3909,0.3432,0.843,11,10.13,74.8,1010.62,0.8157,3,TX_LOW,-0.463481,-2.86775,0.53379,13,673.401,9.746,-663.656,1,3,18.34,0,0
7,213,7,2026-01-15 07:46:00,0.53379,3.635,0.6285,1.6987,0.3696,0.3581,0.7738,13,10.49,65.71,1010.75,0.8046,3,TX_LOW,-0.081195,-2.94894,0.50167,9,587.436,9.182,-578.254,1,7,27.02,0,0
