Date,City,PM25
2005-02-11,Accra,35.1
2005-02-11,Bolgatanga,71.8
2005-02-11,Cape Coast,36.1
2005-02-11,Dambai,33.9
2005-02-11,Damongo,78.9
2005-02-11,Goaso,35.5
2005-02-11,Ho,37.6
2005-02-11,Kintampo,44.8
2005-02-11,Koforidua,37.1
2005-02-11,Kumasi,35.8
2005-02-11,Nalerigu,89.6
2005-02-11,Navrongo,81.6
2005-02-11,Sefwi Wiawso,37.3
2005-02-11,Sekondi-Takoradi,35.4
2005-02-11,Somanya,36.0
2005-02-11,Sunyani,36.0
2005-02-11,Tamale,88.4
2005-02-11,Techiman,36.2
2005-02-11,Tema,35.6
2005-02-11,Wa,98.6
2005-02-12,Accra,35.9
2005-02-12,Bolgatanga,86.0
2005-02-12,Cape Coast,39.4
2005-02-12,Dambai,35.5
2005-02-12,Damongo,73.3
2005-02-12,Goaso,39.1
2005-02-12,Ho,35.9
2005-02-12,Kintampo,45.7
2005-02-12,Koforidua,36.7
2005-02-12,Kumasi,38.4
2005-02-12,Nalerigu,102.3
2005-02-12,Navrongo,86.3
2005-02-12,Sefwi Wiawso,40.6
2005-02-12,Sekondi-Takoradi,34.9
2005-02-12,Somanya,36.8
2005-02-12,Sunyani,36.6
2005-02-12,Tamale,68.8
2005-02-12,Techiman,46.0
2005-02-12,Tema,35.5
2005-02-12,Wa,121.1
2005-02-13,Accra,32.5
2005-02-13,Bolgatanga,78.6
2005-02-13,Cape Coast,36.3
2005-02-13,Dambai,36.1
2005-02-13,Damongo,72.8
2005-02-13,Goaso,37.0
2005-02-13,Ho,38.1
2005-02-13,Kintampo,35.8
2005-02-13,Koforidua,36.7
2005-02-13,Kumasi,37.8
2005-02-13,Nalerigu,88.8
2005-02-13,Navrongo,80.8
2005-02-13,Sefwi Wiawso,35.2
2005-02-13,Sekondi-Takoradi,37.4
2005-02-13,Somanya,36.7
2005-02-13,Sunyani,33.7
2005-02-13,Tamale,100.0
2005-02-13,Techiman,35.9
2005-02-13,Tema,33.0
2005-02-13,Wa,98.3
2005-02-14,Accra,32.0
2005-02-14,Bolgatanga,78.8
2005-02-14,Cape Coast,30.3
2005-02-14,Dambai,35.2
2005-02-14,Damongo,86.3
2005-02-14,Goaso,36.6
2005-02-14,Ho,37.6
2005-02-14,Kintampo,44.4
2005-02-14,Koforidua,40.3
2005-02-14,Kumasi,32.1
2005-02-14,Nalerigu,120.1
2005-02-14,Navrongo,48.6
2005-02-14,Sefwi Wiawso,31.7
2005-02-14,Sekondi-Takoradi,30.8
2005-02-14,Somanya,35.3
2005-02-14,Sunyani,32.5
2005-02-14,Tamale,76.1
2005-02-14,Techiman,38.1
2005-02-14,Tema,31.3
2005-02-14,Wa,75.5
2005-02-15,Accra,39.6
2005-02-15,Bolgatanga,70.8
2005-02-15,Cape Coast,32.6
2005-02-15,Dambai,61.2
2005-02-15,Damongo,79.6
2005-02-15,Goaso,35.7
2005-02-15,Ho,59.7
2005-02-15,Kintampo,71.0
2005-02-15,Koforidua,48.6
2005-02-15,Kumasi,37.0
2005-02-15,Nalerigu,73.5
2005-02-15,Navrongo,65.4
2005-02-15,Sefwi Wiawso,36.4
2005-02-15,Sekondi-Takoradi,30.7
2005-02-15,Somanya,47.2
2005-02-15,Sunyani,63.7
2005-02-15,Tamale,82.7
2005-02-15,Techiman,63.5
2005-02-15,Tema,37.7
2005-02-15,Wa,92.0
2005-02-16,Accra,35.4
2005-02-16,Bolgatanga,93.4
2005-02-16,Cape Coast,36.4
2005-02-16,Dambai,47.7
2005-02-16,Damongo,81.8
2005-02-16,Goaso,33.5
2005-02-16,Ho,35.9
2005-02-16,Kintampo,66.8
2005-02-16,Koforidua,38.6
2005-02-16,Kumasi,34.8
2005-02-16,Nalerigu,93.5
2005-02-16,Navrongo,89.4
2005-02-16,Sefwi Wiawso,36.3
2005-02-16,Sekondi-Takoradi,35.4
2005-02-16,Somanya,38.0
2005-02-16,Sunyani,39.6
2005-02-16,Tamale,86.7
2005-02-16,Techiman,38.1
2005-02-16,Tema,35.3
2005-02-16,Wa,86.8
2005-02-17,Accra,34.2
2005-02-17,Bolgatanga,87.2
2005-02-17,Cape Coast,34.0
2005-02-17,Dambai,38.2
2005-02-17,Damongo,79.0
2005-02-17,Goaso,36.2
2005-02-17,Ho,38.2
2005-02-17,Kintampo,51.6
2005-02-17,Koforidua,35.4
2005-02-17,Kumasi,33.7
2005-02-17,Nalerigu,107.9
2005-02-17,Navrongo,91.8
2005-02-17,Sefwi Wiawso,36.5
2005-02-17,Sekondi-Takoradi,32.4
2005-02-17,Somanya,41.9
2005-02-17,Sunyani,38.3
2005-02-17,Tamale,68.3
2005-02-17,Techiman,37.7
2005-02-17,Tema,35.9
2005-02-17,Wa,80.9
2005-02-18,Accra,37.9
2005-02-18,Bolgatanga,73.7
2005-02-18,Cape Coast,35.2
2005-02-18,Dambai,34.5
2005-02-18,Damongo,57.5
2005-02-18,Goaso,34.9
2005-02-18,Ho,43.0
2005-02-18,Kintampo,33.6
2005-02-18,Koforidua,40.6
2005-02-18,Kumasi,34.6
2005-02-18,Nalerigu,83.6
2005-02-18,Navrongo,87.5
2005-02-18,Sefwi Wiawso,35.9
2005-02-18,Sekondi-Takoradi,43.2
2005-02-18,Somanya,42.2
2005-02-18,Sunyani,32.8
2005-02-18,Tamale,60.4
2005-02-18,Techiman,34.2
2005-02-18,Tema,37.5
2005-02-18,Wa,64.4
2005-02-19,Accra,32.4
2005-02-19,Bolgatanga,61.7
2005-02-19,Cape Coast,32.4
2005-02-19,Dambai,31.0
2005-02-19,Damongo,45.3
2005-02-19,Goaso,37.9
2005-02-19,Ho,35.3
2005-02-19,Kintampo,33.5
2005-02-19,Koforidua,36.3
2005-02-19,Kumasi,34.5
2005-02-19,Nalerigu,65.7
2005-02-19,Navrongo,58.9
2005-02-19,Sefwi Wiawso,37.0
2005-02-19,Sekondi-Takoradi,32.8
2005-02-19,Somanya,34.4
2005-02-19,Sunyani,33.0
2005-02-19,Tamale,55.9
2005-02-19,Techiman,33.4
2005-02-19,Tema,31.9
2005-02-19,Wa,38.1
2005-02-20,Accra,30.0
2005-02-20,Bolgatanga,59.3
2005-02-20,Cape Coast,35.9
2005-02-20,Dambai,31.3
2005-02-20,Damongo,58.8
2005-02-20,Goaso,32.6
2005-02-20,Ho,36.5
2005-02-20,Kintampo,34.5
2005-02-20,Koforidua,35.8
2005-02-20,Kumasi,33.1
2005-02-20,Nalerigu,72.5
2005-02-20,Navrongo,60.2
2005-02-20,Sefwi Wiawso,36.0
2005-02-20,Sekondi-Takoradi,33.2
2005-02-20,Somanya,34.2
2005-02-20,Sunyani,33.2
2005-02-20,Tamale,67.1
2005-02-20,Techiman,34.1
2005-02-20,Tema,29.0
2005-02-20,Wa,37.0
2005-02-21,Accra,29.1
2005-02-21,Bolgatanga,75.7
2005-02-21,Cape Coast,27.5
2005-02-21,Dambai,34.4
2005-02-21,Damongo,26.7
2005-02-21,Goaso,32.1
2005-02-21,Ho,34.4
2005-02-21,Kintampo,28.4
2005-02-21,Koforidua,33.9
2005-02-21,Kumasi,32.7
2005-02-21,Nalerigu,76.1
2005-02-21,Navrongo,73.0
2005-02-21,Sefwi Wiawso,31.0
2005-02-21,Sekondi-Takoradi,28.6
2005-02-21,Somanya,33.4
2005-02-21,Sunyani,32.2
2005-02-21,Tamale,34.2
2005-02-21,Techiman,30.5
2005-02-21,Tema,28.2
2005-02-21,Wa,53.7
2005-02-22,Accra,29.3
2005-02-22,Bolgatanga,74.2
2005-02-22,Cape Coast,31.4
2005-02-22,Dambai,30.3
2005-02-22,Damongo,53.4
2005-02-22,Goaso,31.9
2005-02-22,Ho,34.8
2005-02-22,Kintampo,56.4
2005-02-22,Koforidua,35.1
2005-02-22,Kumasi,29.6
2005-02-22,Nalerigu,71.4
2005-02-22,Navrongo,55.6
2005-02-22,Sefwi Wiawso,29.0
2005-02-22,Sekondi-Takoradi,26.9
2005-02-22,Somanya,34.5
2005-02-22,Sunyani,36.6
2005-02-22,Tamale,58.5
2005-02-22,Techiman,30.1
2005-02-22,Tema,30.0
2005-02-22,Wa,113.4
2005-02-23,Accra,31.2
2005-02-23,Bolgatanga,64.9
2005-02-23,Cape Coast,30.7
2005-02-23,Dambai,41.7
2005-02-23,Damongo,63.7
2005-02-23,Goaso,36.7
2005-02-23,Ho,39.8
2005-02-23,Kintampo,66.2
2005-02-23,Koforidua,40.2
2005-02-23,Kumasi,36.9
2005-02-23,Nalerigu,64.5
2005-02-23,Navrongo,81.6
2005-02-23,Sefwi Wiawso,32.7
2005-02-23,Sekondi-Takoradi,30.2
2005-02-23,Somanya,38.7
2005-02-23,Sunyani,47.0
2005-02-23,Tamale,76.9
2005-02-23,Techiman,60.8
2005-02-23,Tema,30.7
2005-02-23,Wa,86.2
2005-02-24,Accra,28.8
2005-02-24,Bolgatanga,87.4
2005-02-24,Cape Coast,28.8
2005-02-24,Dambai,30.3
2005-02-24,Damongo,72.9
2005-02-24,Goaso,30.3
2005-02-24,Ho,30.2
2005-02-24,Kintampo,44.0
2005-02-24,Koforidua,31.1
2005-02-24,Kumasi,30.2
2005-02-24,Nalerigu,91.1
2005-02-24,Navrongo,73.7
2005-02-24,Sefwi Wiawso,30.1
2005-02-24,Sekondi-Takoradi,29.1
2005-02-24,Somanya,29.9
2005-02-24,Sunyani,30.3
2005-02-24,Tamale,88.5
2005-02-24,Techiman,31.5
2005-02-24,Tema,29.7
2005-02-24,Wa,103.2
2005-02-25,Accra,25.2
2005-02-25,Bolgatanga,70.2
2005-02-25,Cape Coast,25.6
2005-02-25,Dambai,30.6
2005-02-25,Damongo,41.3
2005-02-25,Goaso,28.8
2005-02-25,Ho,32.3
2005-02-25,Kintampo,30.0
2005-02-25,Koforidua,28.5
2005-02-25,Kumasi,28.6
2005-02-25,Nalerigu,91.5
2005-02-25,Navrongo,75.2
2005-02-25,Sefwi Wiawso,26.0
2005-02-25,Sekondi-Takoradi,28.2
2005-02-25,Somanya,26.3
2005-02-25,Sunyani,28.2
2005-02-25,Tamale,35.1
2005-02-25,Techiman,28.3
2005-02-25,Tema,25.0
2005-02-25,Wa,94.3
2005-02-26,Accra,27.7
2005-02-26,Bolgatanga,80.9
2005-02-26,Cape Coast,28.8
2005-02-26,Dambai,33.3
2005-02-26,Damongo,45.6
2005-02-26,Goaso,28.2
2005-02-26,Ho,30.5
2005-02-26,Kintampo,38.6
2005-02-26,Koforidua,33.2
2005-02-26,Kumasi,29.4
2005-02-26,Nalerigu,91.3
2005-02-26,Navrongo,85.1
2005-02-26,Sefwi Wiawso,27.3
2005-02-26,Sekondi-Takoradi,29.4
2005-02-26,Somanya,33.3
2005-02-26,Sunyani,27.8
2005-02-26,Tamale,34.2
2005-02-26,Techiman,29.9
2005-02-26,Tema,31.8
2005-02-26,Wa,42.1
2005-02-27,Accra,28.2
2005-02-27,Bolgatanga,73.3
2005-02-27,Cape Coast,28.9
2005-02-27,Dambai,30.2
2005-02-27,Damongo,43.0
2005-02-27,Goaso,44.3
2005-02-27,Ho,33.1
2005-02-27,Kintampo,41.7
2005-02-27,Koforidua,29.0
2005-02-27,Kumasi,33.9
2005-02-27,Nalerigu,89.1
2005-02-27,Navrongo,71.7
2005-02-27,Sefwi Wiawso,28.6
2005-02-27,Sekondi-Takoradi,28.5
2005-02-27,Somanya,34.8
2005-02-27,Sunyani,46.7
2005-02-27,Tamale,38.1
2005-02-27,Techiman,52.9
2005-02-27,Tema,28.1
2005-02-27,Wa,59.8
2005-02-28,Accra,27.6
2005-02-28,Bolgatanga,88.9
2005-02-28,Cape Coast,28.4
2005-02-28,Dambai,29.2
2005-02-28,Damongo,42.7
2005-02-28,Goaso,29.4
2005-02-28,Ho,30.2
2005-02-28,Kintampo,36.1
2005-02-28,Koforidua,30.2
2005-02-28,Kumasi,31.4
2005-02-28,Nalerigu,67.2
2005-02-28,Navrongo,71.9
2005-02-28,Sefwi Wiawso,29.7
2005-02-28,Sekondi-Takoradi,27.9
2005-02-28,Somanya,27.3
2005-02-28,Sunyani,32.9
2005-02-28,Tamale,42.5
2005-02-28,Techiman,34.6
2005-02-28,Tema,26.1
2005-02-28,Wa,36.0
2005-03-01,Accra,26.4
2005-03-01,Bolgatanga,90.3
2005-03-01,Cape Coast,27.9
2005-03-01,Dambai,27.9
2005-03-01,Damongo,36.2
2005-03-01,Goaso,28.1
2005-03-01,Ho,28.5
2005-03-01,Kintampo,35.9
2005-03-01,Koforidua,27.3
2005-03-01,Kumasi,26.6
2005-03-01,Nalerigu,70.7
2005-03-01,Navrongo,90.1
2005-03-01,Sefwi Wiawso,26.5
2005-03-01,Sekondi-Takoradi,27.3
2005-03-01,Somanya,28.8
2005-03-01,Sunyani,28.7
2005-03-01,Tamale,32.8
2005-03-01,Techiman,28.3
2005-03-01,Tema,24.9
2005-03-01,Wa,33.1
2005-03-02,Accra,26.8
2005-03-02,Bolgatanga,45.1
2005-03-02,Cape Coast,27.4
2005-03-02,Dambai,27.4
2005-03-02,Damongo,32.1
2005-03-02,Goaso,29.6
2005-03-02,Ho,29.3
2005-03-02,Kintampo,37.7
2005-03-02,Koforidua,28.2
2005-03-02,Kumasi,29.2
2005-03-02,Nalerigu,43.4
2005-03-02,Navrongo,42.0
2005-03-02,Sefwi Wiawso,27.1
2005-03-02,Sekondi-Takoradi,27.0
2005-03-02,Somanya,27.9
2005-03-02,Sunyani,27.4
2005-03-02,Tamale,32.1
2005-03-02,Techiman,29.0
2005-03-02,Tema,25.5
2005-03-02,Wa,34.9
2005-03-03,Accra,26.8
2005-03-03,Bolgatanga,39.8
2005-03-03,Cape Coast,26.3
2005-03-03,Dambai,30.7
2005-03-03,Damongo,36.6
2005-03-03,Goaso,27.2
2005-03-03,Ho,30.3
2005-03-03,Kintampo,31.0
2005-03-03,Koforidua,29.7
2005-03-03,Kumasi,27.6
2005-03-03,Nalerigu,32.9
2005-03-03,Navrongo,37.6
2005-03-03,Sefwi Wiawso,29.1
2005-03-03,Sekondi-Takoradi,22.6
2005-03-03,Somanya,25.7
2005-03-03,Sunyani,26.1
2005-03-03,Tamale,31.4
2005-03-03,Techiman,28.6
2005-03-03,Tema,23.5
2005-03-03,Wa,41.4
2005-03-04,Accra,29.7
2005-03-04,Bolgatanga,66.8
2005-03-04,Cape Coast,24.4
2005-03-04,Dambai,28.0
2005-03-04,Damongo,34.8
2005-03-04,Goaso,26.6
2005-03-04,Ho,29.8
2005-03-04,Kintampo,29.7
2005-03-04,Koforidua,29.6
2005-03-04,Kumasi,31.4
2005-03-04,Nalerigu,60.7
2005-03-04,Navrongo,59.0
2005-03-04,Sefwi Wiawso,28.9
2005-03-04,Sekondi-Takoradi,23.1
2005-03-04,Somanya,30.1
2005-03-04,Sunyani,32.0
2005-03-04,Tamale,39.6
2005-03-04,Techiman,24.6
2005-03-04,Tema,27.9
2005-03-04,Wa,56.3
2005-03-05,Accra,26.0
2005-03-05,Bolgatanga,83.7
2005-03-05,Cape Coast,29.4
2005-03-05,Dambai,34.3
2005-03-05,Damongo,43.4
2005-03-05,Goaso,32.2
2005-03-05,Ho,26.8
2005-03-05,Kintampo,41.2
2005-03-05,Koforidua,27.8
2005-03-05,Kumasi,30.7
2005-03-05,Nalerigu,59.2
2005-03-05,Navrongo,83.0
2005-03-05,Sefwi Wiawso,33.0
2005-03-05,Sekondi-Takoradi,27.7
2005-03-05,Somanya,26.5
2005-03-05,Sunyani,31.6
2005-03-05,Tamale,35.4
2005-03-05,Techiman,36.9
2005-03-05,Tema,25.2
2005-03-05,Wa,41.4
2005-03-06,Accra,25.7
2005-03-06,Bolgatanga,60.7
2005-03-06,Cape Coast,25.5
2005-03-06,Dambai,37.2
2005-03-06,Damongo,36.0
2005-03-06,Goaso,29.7
2005-03-06,Ho,26.5
2005-03-06,Kintampo,34.9
2005-03-06,Koforidua,28.6
2005-03-06,Kumasi,26.6
2005-03-06,Nalerigu,46.7
2005-03-06,Navrongo,74.8
2005-03-06,Sefwi Wiawso,28.5
2005-03-06,Sekondi-Takoradi,26.3
2005-03-06,Somanya,27.3
2005-03-06,Sunyani,29.4
2005-03-06,Tamale,25.4
2005-03-06,Techiman,31.3
2005-03-06,Tema,24.8
2005-03-06,Wa,32.3
2005-03-07,Accra,25.9
2005-03-07,Bolgatanga,24.4
2005-03-07,Cape Coast,27.7
2005-03-07,Dambai,33.2
2005-03-07,Damongo,39.4
2005-03-07,Goaso,33.4
2005-03-07,Ho,28.2
2005-03-07,Kintampo,30.9
2005-03-07,Koforidua,31.7
2005-03-07,Kumasi,32.1
2005-03-07,Nalerigu,30.1
2005-03-07,Navrongo,28.9
2005-03-07,Sefwi Wiawso,29.4
2005-03-07,Sekondi-Takoradi,26.3
2005-03-07,Somanya,29.3
2005-03-07,Sunyani,31.8
2005-03-07,Tamale,30.8
2005-03-07,Techiman,26.6
2005-03-07,Tema,23.1
2005-03-07,Wa,29.5
2005-03-08,Accra,23.4
2005-03-08,Bolgatanga,57.7
2005-03-08,Cape Coast,26.3
2005-03-08,Dambai,33.7
2005-03-08,Damongo,38.1
2005-03-08,Goaso,31.0
2005-03-08,Ho,30.1
2005-03-08,Kintampo,31.5
2005-03-08,Koforidua,31.8
2005-03-08,Kumasi,29.9
2005-03-08,Nalerigu,42.2
2005-03-08,Navrongo,39.0
2005-03-08,Sefwi Wiawso,28.9
2005-03-08,Sekondi-Takoradi,25.0
2005-03-08,Somanya,30.2
2005-03-08,Sunyani,31.1
2005-03-08,Tamale,38.7
2005-03-08,Techiman,25.7
2005-03-08,Tema,21.6
2005-03-08,Wa,32.6
2005-03-09,Accra,23.1
2005-03-09,Bolgatanga,73.9
2005-03-09,Cape Coast,21.0
2005-03-09,Dambai,30.0
2005-03-09,Damongo,36.3
2005-03-09,Goaso,28.9
2005-03-09,Ho,34.7
2005-03-09,Kintampo,32.6
2005-03-09,Koforidua,27.7
2005-03-09,Kumasi,28.0
2005-03-09,Nalerigu,69.1
2005-03-09,Navrongo,74.7
2005-03-09,Sefwi Wiawso,25.3
2005-03-09,Sekondi-Takoradi,21.3
2005-03-09,Somanya,26.7
2005-03-09,Sunyani,28.9
2005-03-09,Tamale,32.4
2005-03-09,Techiman,26.8
2005-03-09,Tema,22.4
2005-03-09,Wa,46.2
2005-03-10,Accra,21.0
2005-03-10,Bolgatanga,85.7
2005-03-10,Cape Coast,22.0
2005-03-10,Dambai,32.2
2005-03-10,Damongo,33.8
2005-03-10,Goaso,28.2
2005-03-10,Ho,29.7
2005-03-10,Kintampo,32.8
2005-03-10,Koforidua,23.3
2005-03-10,Kumasi,26.6
2005-03-10,Nalerigu,32.3
2005-03-10,Navrongo,83.3
2005-03-10,Sefwi Wiawso,29.9
2005-03-10,Sekondi-Takoradi,26.4
2005-03-10,Somanya,27.7
2005-03-10,Sunyani,23.5
2005-03-10,Tamale,35.5
2005-03-10,Techiman,26.2
2005-03-10,Tema,24.0
2005-03-10,Wa,41.2
2005-03-11,Accra,20.5
2005-03-11,Bolgatanga,80.7
2005-03-11,Cape Coast,20.9
2005-03-11,Dambai,30.9
2005-03-11,Damongo,30.6
2005-03-11,Goaso,22.6
2005-03-11,Ho,27.4
2005-03-11,Kintampo,30.5
2005-03-11,Koforidua,22.2
2005-03-11,Kumasi,27.4
2005-03-11,Nalerigu,33.2
2005-03-11,Navrongo,76.6
2005-03-11,Sefwi Wiawso,22.6
2005-03-11,Sekondi-Takoradi,21.4
2005-03-11,Somanya,28.0
2005-03-11,Sunyani,27.2
2005-03-11,Tamale,30.8
2005-03-11,Techiman,27.0
2005-03-11,Tema,18.8
2005-03-11,Wa,44.3
2005-03-12,Accra,24.8
2005-03-12,Bolgatanga,40.0
2005-03-12,Cape Coast,26.4
2005-03-12,Dambai,26.0
2005-03-12,Damongo,36.0
2005-03-12,Goaso,24.4
2005-03-12,Ho,26.2
2005-03-12,Kintampo,22.7
2005-03-12,Koforidua,28.0
2005-03-12,Kumasi,24.3
2005-03-12,Nalerigu,31.2
2005-03-12,Navrongo,38.9
2005-03-12,Sefwi Wiawso,27.9
2005-03-12,Sekondi-Takoradi,24.4
2005-03-12,Somanya,26.7
2005-03-12,Sunyani,23.8
2005-03-12,Tamale,28.8
2005-03-12,Techiman,24.1
2005-03-12,Tema,24.5
2005-03-12,Wa,27.3
2005-03-13,Accra,20.0
2005-03-13,Bolgatanga,30.1
2005-03-13,Cape Coast,20.4
2005-03-13,Dambai,24.9
2005-03-13,Damongo,32.5
2005-03-13,Goaso,20.8
2005-03-13,Ho,23.4
2005-03-13,Kintampo,28.6
2005-03-13,Koforidua,22.0
2005-03-13,Kumasi,20.2
2005-03-13,Nalerigu,30.6
2005-03-13,Navrongo,33.2
2005-03-13,Sefwi Wiawso,22.3
2005-03-13,Sekondi-Takoradi,21.5
2005-03-13,Somanya,21.2
2005-03-13,Sunyani,19.8
2005-03-13,Tamale,31.4
2005-03-13,Techiman,20.6
2005-03-13,Tema,19.9
2005-03-13,Wa,30.1
2005-03-14,Accra,28.8
2005-03-14,Bolgatanga,35.5
2005-03-14,Cape Coast,23.4
2005-03-14,Dambai,32.7
2005-03-14,Damongo,44.7
2005-03-14,Goaso,26.9
2005-03-14,Ho,31.3
2005-03-14,Kintampo,35.8
2005-03-14,Koforidua,26.4
2005-03-14,Kumasi,28.3
2005-03-14,Nalerigu,36.0
2005-03-14,Navrongo,35.9
2005-03-14,Sefwi Wiawso,26.0
2005-03-14,Sekondi-Takoradi,22.4
2005-03-14,Somanya,32.0
2005-03-14,Sunyani,37.1
2005-03-14,Tamale,37.9
2005-03-14,Techiman,26.1
2005-03-14,Tema,28.1
2005-03-14,Wa,31.6
2005-03-15,Accra,26.0
2005-03-15,Bolgatanga,37.3
2005-03-15,Cape Coast,30.7
2005-03-15,Dambai,32.2
2005-03-15,Damongo,39.7
2005-03-15,Goaso,31.1
2005-03-15,Ho,30.8
2005-03-15,Kintampo,34.8
2005-03-15,Koforidua,34.0
2005-03-15,Kumasi,30.9
2005-03-15,Nalerigu,34.8
2005-03-15,Navrongo,34.9
2005-03-15,Sefwi Wiawso,28.5
2005-03-15,Sekondi-Takoradi,27.5
2005-03-15,Somanya,34.8
2005-03-15,Sunyani,33.3
2005-03-15,Tamale,37.4
2005-03-15,Techiman,27.4
2005-03-15,Tema,28.9
2005-03-15,Wa,35.5
2005-03-16,Accra,23.8
2005-03-16,Bolgatanga,67.2
2005-03-16,Cape Coast,25.8
2005-03-16,Dambai,25.6
2005-03-16,Damongo,42.6
2005-03-16,Goaso,30.0
2005-03-16,Ho,28.2
2005-03-16,Kintampo,34.6
2005-03-16,Koforidua,29.6
2005-03-16,Kumasi,29.9
2005-03-16,Nalerigu,45.9
2005-03-16,Navrongo,81.8
2005-03-16,Sefwi Wiawso,27.2
2005-03-16,Sekondi-Takoradi,24.8
2005-03-16,Somanya,29.9
2005-03-16,Sunyani,35.9
2005-03-16,Tamale,45.5
2005-03-16,Techiman,33.0
2005-03-16,Tema,24.0
2005-03-16,Wa,43.8
2005-03-17,Accra,23.6
2005-03-17,Bolgatanga,37.1
2005-03-17,Cape Coast,25.7
2005-03-17,Dambai,27.5
2005-03-17,Damongo,37.6
2005-03-17,Goaso,23.3
2005-03-17,Ho,28.3
2005-03-17,Kintampo,33.4
2005-03-17,Koforidua,26.6
2005-03-17,Kumasi,23.3
2005-03-17,Nalerigu,42.1
2005-03-17,Navrongo,57.1
2005-03-17,Sefwi Wiawso,26.1
2005-03-17,Sekondi-Takoradi,27.1
2005-03-17,Somanya,24.6
2005-03-17,Sunyani,25.5
2005-03-17,Tamale,31.5
2005-03-17,Techiman,21.9
2005-03-17,Tema,23.5
2005-03-17,Wa,31.9
2005-03-18,Accra,24.7
2005-03-18,Bolgatanga,23.9
2005-03-18,Cape Coast,26.1
2005-03-18,Dambai,29.3
2005-03-18,Damongo,35.9
2005-03-18,Goaso,25.9
2005-03-18,Ho,29.6
2005-03-18,Kintampo,34.2
2005-03-18,Koforidua,29.1
2005-03-18,Kumasi,28.3
2005-03-18,Nalerigu,27.0
2005-03-18,Navrongo,42.0
2005-03-18,Sefwi Wiawso,27.5
2005-03-18,Sekondi-Takoradi,25.0
2005-03-18,Somanya,28.4
2005-03-18,Sunyani,29.6
2005-03-18,Tamale,29.6
2005-03-18,Techiman,27.1
2005-03-18,Tema,26.2
2005-03-18,Wa,28.1
2005-03-19,Accra,24.8
2005-03-19,Bolgatanga,52.0
2005-03-19,Cape Coast,27.5
2005-03-19,Dambai,28.9
2005-03-19,Damongo,34.9
2005-03-19,Goaso,30.6
2005-03-19,Ho,31.7
2005-03-19,Kintampo,29.7
2005-03-19,Koforidua,32.5
2005-03-19,Kumasi,29.6
2005-03-19,Nalerigu,35.0
2005-03-19,Navrongo,79.9
2005-03-19,Sefwi Wiawso,29.1
2005-03-19,Sekondi-Takoradi,25.1
2005-03-19,Somanya,32.3
2005-03-19,Sunyani,27.2
2005-03-19,Tamale,23.4
2005-03-19,Techiman,30.2
2005-03-19,Tema,23.7
2005-03-19,Wa,28.8
2005-03-20,Accra,26.9
2005-03-20,Bolgatanga,70.5
2005-03-20,Cape Coast,23.3
2005-03-20,Dambai,25.6
2005-03-20,Damongo,32.5
2005-03-20,Goaso,22.1
2005-03-20,Ho,28.9
2005-03-20,Kintampo,36.6
2005-03-20,Koforidua,31.5
2005-03-20,Kumasi,28.6
2005-03-20,Nalerigu,50.1
2005-03-20,Navrongo,67.7
2005-03-20,Sefwi Wiawso,25.9
2005-03-20,Sekondi-Takoradi,21.9
2005-03-20,Somanya,32.4
2005-03-20,Sunyani,24.7
2005-03-20,Tamale,27.3
2005-03-20,Techiman,30.2
2005-03-20,Tema,26.1
2005-03-20,Wa,23.0
2005-03-21,Accra,23.1
2005-03-21,Bolgatanga,31.1
2005-03-21,Cape Coast,25.1
2005-03-21,Dambai,30.4
2005-03-21,Damongo,37.1
2005-03-21,Goaso,23.0
2005-03-21,Ho,30.8
2005-03-21,Kintampo,29.8
2005-03-21,Koforidua,31.2
2005-03-21,Kumasi,27.4
2005-03-21,Nalerigu,26.2
2005-03-21,Navrongo,32.9
2005-03-21,Sefwi Wiawso,28.6
2005-03-21,Sekondi-Takoradi,25.2
2005-03-21,Somanya,31.4
2005-03-21,Sunyani,23.0
2005-03-21,Tamale,27.0
2005-03-21,Techiman,27.1
2005-03-21,Tema,23.8
2005-03-21,Wa,30.3
2005-03-22,Accra,26.0
2005-03-22,Bolgatanga,61.7
2005-03-22,Cape Coast,24.8
2005-03-22,Dambai,28.2
2005-03-22,Damongo,34.9
2005-03-22,Goaso,25.6
2005-03-22,Ho,25.6
2005-03-22,Kintampo,34.7
2005-03-22,Koforidua,31.0
2005-03-22,Kumasi,25.0
2005-03-22,Nalerigu,32.4
2005-03-22,Navrongo,67.2
2005-03-22,Sefwi Wiawso,23.1
2005-03-22,Sekondi-Takoradi,24.0
2005-03-22,Somanya,31.7
2005-03-22,Sunyani,28.7
2005-03-22,Tamale,20.3
2005-03-22,Techiman,29.3
2005-03-22,Tema,25.2
2005-03-22,Wa,33.2
2005-03-23,Accra,24.4
2005-03-23,Bolgatanga,71.2
2005-03-23,Cape Coast,23.9
2005-03-23,Dambai,29.1
2005-03-23,Damongo,25.6
2005-03-23,Goaso,25.1
2005-03-23,Ho,28.8
2005-03-23,Kintampo,31.2
2005-03-23,Koforidua,27.8
2005-03-23,Kumasi,23.4
2005-03-23,Nalerigu,51.0
2005-03-23,Navrongo,71.1
2005-03-23,Sefwi Wiawso,23.4
2005-03-23,Sekondi-Takoradi,23.0
2005-03-23,Somanya,27.7
2005-03-23,Sunyani,26.7
2005-03-23,Tamale,27.5
2005-03-23,Techiman,23.7
2005-03-23,Tema,25.5
2005-03-23,Wa,35.9
